mission_time,metres
419.58,1070.846
419.65,1070.091
419.72,1069.807
419.79,1068.957
419.86,1067.163
419.93,1063.575
420.0,1059.895
420.07,1056.971
420.14,1056.405
420.21,1055.651
420.28,1055.179
420.35,1054.236
420.42,1052.634
420.49,1051.785
420.56,1050.466
420.63,1049.147
420.7,1047.828
420.77,1046.415
420.84,1044.813
420.91,1043.872
420.98,1043.024
421.05,1041.612
421.12,1040.671
421.19,1039.918
421.26,1038.13
421.33,1037.565
421.4,1035.965
421.47,1034.46
421.54,1034.742
421.61,1034.742
421.68,1033.896
421.75,1032.203
421.82,1033.614
421.89,1031.733
421.96,1029.853
422.03,1033.708
422.1,1043.966
422.17,1054.236
422.24,1058.197
422.31,1059.235
422.38,1057.254
422.45,1053.859
422.52,1047.639
422.59,1039.635
422.66,1029.947
422.73,1021.584
422.8,1016.889
422.87,1013.886
422.94,1011.822
423.01,1010.134
423.08,1008.727
423.15,1007.32
423.22,1005.258
423.29,1004.321
423.36,1003.102
423.43,1004.415
423.5,1010.978
423.57,1020.363
423.64,1027.973
423.71,1034.931
423.78,1036.154
423.85,1030.511
423.92,1021.302
423.99,1010.509
424.06,1001.322
424.13,995.328
424.2,991.116
424.27,988.777
424.34,987.373
424.41,985.69
424.48,984.755
424.55,984.474
424.62,982.791
424.69,981.95
424.76,982.418
424.83,988.216
424.9,995.141
424.97,1000.198
425.04,1002.165
425.11,1004.415
425.18,1007.977
425.25,1011.541
425.32,1208.95
425.39,1210.582
425.46,1212.216
425.53,1212.696
425.6,1211.927
425.67,1209.238
425.74,1011.541
425.81,1006.758
425.88,1001.697
425.95,995.796
426.02,990.367
426.16,986.157
426.23,986.064
426.3,985.784
426.37,985.503
426.44,984.942
426.51,984.381
426.58,983.446
426.65,984.568
426.72,985.784
426.79,982.791
426.86,987.28
426.93,985.503
427.0,983.633
427.07,981.763
427.14,980.081
427.21,977.838
427.28,974.942
427.35,970.46
427.42,965.328
427.49,960.384
427.56,955.258
427.7,943.711
427.77,940.176
427.84,935.155
427.91,930.322
427.98,927.443
428.05,925.864
428.12,924.471
428.19,923.357
428.26,922.522
428.33,922.15
428.4,921.779
428.47,920.851
428.54,919.737
428.61,918.81
428.68,917.79
428.75,916.584
428.82,915.656
428.89,914.914
428.96,914.636
429.03,916.12
429.1,920.294
429.17,926.793
429.24,932.552
429.31,1129.05
429.38,1130.667
429.45,1128.765
429.52,1124.01
429.59,925.121
429.66,916.027
429.73,907.962
429.87,897.498
429.94,895.647
430.01,894.074
430.08,892.224
430.15,891.392
430.22,890.375
430.29,889.542
430.36,888.525
430.43,887.601
430.5,886.492
430.57,885.475
430.64,885.29
430.71,883.904
430.78,883.257
430.85,882.796
430.92,883.627
430.99,884.459
431.06,886.861
431.13,890.56
431.2,891.854
431.27,889.358
431.34,892.779
431.41,894.259
431.48,894.444
431.55,894.351
431.62,896.757
431.69,1092.602
431.76,1095.065
431.83,1096.107
431.9,1096.865
431.97,1096.297
432.04,1095.633
432.11,1093.549
432.18,1092.507
432.25,1090.708
432.32,1087.962
432.39,893.519
432.46,890.837
432.53,889.358
432.6,887.601
432.67,886.676
432.74,884.551
432.81,882.241
432.88,879.747
432.95,877.07
433.02,875.316
433.09,873.377
433.16,872.086
433.23,871.071
433.3,870.61
433.37,869.595
433.44,868.949
433.51,866.921
433.58,864.616
433.65,861.297
433.72,859.178
433.79,858.165
433.86,856.968
433.93,856.323
434.0,856.415
434.14,857.152
434.21,855.863
434.28,855.863
434.35,855.495
434.42,854.205
434.49,854.666
434.56,854.941
434.63,854.021
434.7,854.113
434.77,854.758
434.84,854.85
434.91,855.678
434.98,856.876
435.05,859.455
435.12,863.141
435.19,1058.952
435.26,1063.764
435.33,1065.558
435.4,1068.485
435.47,1070.752
435.54,1073.114
435.61,1074.059
435.68,1075.76
435.75,1075.571
435.82,1075.571
435.89,1074.815
435.96,1073.208
436.03,1071.224
436.1,1068.674
436.17,1065.558
436.24,1062.348
436.31,1058.857
436.38,1054.614
436.45,1051.032
436.52,1047.451
436.59,1042.836
436.66,1038.976
436.73,1035.871
436.8,842.796
436.87,839.946
436.94,838.476
437.01,837.006
437.08,836.087
437.15,834.984
437.22,834.709
437.29,834.158
437.36,833.331
437.43,832.78
437.5,832.688
437.57,832.229
437.64,831.219
437.71,831.494
437.85,830.117
437.92,830.117
438.06,1020.175
438.13,1020.457
438.27,1020.081
438.34,1020.081
438.41,1020.269
438.48,1020.739
438.55,1022.429
438.62,1023.932
438.69,1025.623
438.76,1028.161
438.83,1032.298
438.9,1036.718
438.97,1041.048
439.04,1044.719
439.11,1047.168
439.18,1049.712
439.25,1052.634
439.32,1055.273
439.39,1054.142
439.46,1052.634
439.53,1048.487
439.6,1043.683
439.67,1037.283
439.74,1030.605
439.81,1024.777
439.88,1018.297
439.95,1013.042
440.02,1009.665
440.09,1007.227
440.16,1005.539
440.23,1004.789
440.3,1003.571
440.37,1003.102
440.44,1002.353
440.51,1001.884
440.58,1001.791
440.65,1001.509
440.72,1001.322
440.79,1001.228
440.86,1001.135
440.93,1001.228
441.0,1001.041
441.07,1001.416
441.14,1002.728
441.21,1004.696
441.28,1007.32
441.35,1010.884
441.42,1015.857
441.49,1019.612
441.56,1024.59
441.63,1027.973
441.7,1031.733
441.77,1032.768
441.84,1033.708
441.91,1033.802
441.98,1032.673
442.05,1032.862
442.12,1032.768
442.19,1032.391
442.26,1031.169
442.33,1030.041
442.4,1028.537
442.47,1024.966
442.54,1021.208
442.61,1016.232
442.68,1010.415
442.75,1003.852
442.82,996.545
442.89,990.835
442.96,986.906
443.03,984.755
443.1,984.287
443.17,983.165
443.24,982.698
443.31,982.324
443.38,982.137
443.45,981.763
443.52,981.015
443.59,980.268
443.66,979.987
443.73,979.707
443.8,980.174
443.87,981.389
443.94,983.82
444.01,987.093
444.08,992.052
444.15,996.171
444.22,1000.479
444.29,1003.29
444.36,1004.602
444.43,1005.727
444.5,1006.57
444.57,1007.133
444.64,1006.57
444.71,1004.789
444.78,1002.259
444.85,999.542
444.92,997.107
444.99,996.171
445.06,995.328
445.13,983.446
445.2,981.389
445.27,981.109
445.34,980.828
445.41,980.828
445.48,981.015
445.55,988.59
445.62,980.174
445.69,980.174
445.83,993.362
445.9,994.298
445.97,989.525
446.04,982.791
446.11,974.008
446.18,967.194
446.25,964.022
446.32,961.503
446.39,960.571
446.46,960.012
446.53,958.986
446.6,958.427
446.67,958.24
446.74,958.147
446.81,958.334
446.88,957.402
446.95,957.402
447.02,959.08
447.09,962.343
447.16,967.66
447.23,974.382
447.3,979.24
447.37,982.324
447.44,984.007
447.51,984.101
447.58,982.979
447.65,981.389
447.72,980.174
447.79,977.371
447.86,978.773
447.93,981.203
448.0,981.95
448.07,982.511
448.14,983.446
448.21,983.54
448.28,982.885
448.35,982.324
448.42,983.165
448.49,982.418
448.56,982.418
448.63,982.418
448.7,982.043
448.77,981.576
448.84,981.109
448.91,980.922
448.98,980.642
449.05,980.268
449.12,979.24
449.19,978.773
449.26,978.96
449.33,978.492
449.4,978.306
449.47,977.558
449.54,976.904
449.61,976.997
449.68,976.997
449.75,976.343
449.82,976.81
449.89,976.343
449.96,975.502
450.03,974.569
450.1,973.261
450.17,972.421
450.24,971.58
450.31,970.927
450.38,968.127
450.45,966.167
450.52,962.902
450.59,959.452
450.66,955.165
450.73,949.204
450.8,943.525
450.87,938.316
450.94,934.225
451.01,930.787
451.08,927.814
451.15,926.421
451.22,925.492
451.29,924.564
451.36,924.285
451.43,923.264
451.5,922.707
451.57,922.336
451.64,921.686
451.71,921.223
451.78,921.223
451.85,922.15
451.92,920.944
451.99,920.294
452.06,919.83
452.13,919.552
452.2,918.996
452.27,918.81
452.34,917.882
452.41,917.233
452.48,917.233
452.55,916.584
452.62,915.841
452.69,915.841
452.76,914.543
452.83,914.172
452.9,913.987
452.97,913.801
453.04,913.616
453.11,913.987
453.18,914.729
453.25,916.212
453.32,917.697
453.39,919.459
453.46,921.13
453.53,923.728
453.6,925.864
453.67,927.443
453.74,929.486
453.81,930.787
453.88,932.459
453.95,933.76
454.02,934.783
454.09,936.364
454.16,937.014
454.3,937.572
454.37,936.735
454.44,935.991
454.51,935.062
454.58,933.482
454.65,933.574
454.72,932.831
454.79,932.088
454.86,932.459
454.93,931.809
455.0,931.066
455.07,929.486
455.14,928.279
455.21,926.328
455.28,923.821
455.35,920.202
455.42,917.14
455.49,912.874
455.56,909.259
455.63,906.016
455.7,902.867
455.77,900.089
455.84,897.96
455.91,896.757
455.98,894.999
456.05,893.889
456.12,893.241
456.19,892.132
456.26,891.392
456.33,891.207
456.4,890.005
456.47,889.542
456.54,888.063
456.61,888.156
456.68,887.139
456.75,886.307
456.82,886.307
456.89,886.307
456.96,885.105
457.03,884.829
457.1,883.904
457.17,883.35
457.24,882.888
457.31,881.964
457.38,881.595
457.45,880.948
457.52,880.117
457.59,880.025
457.66,879.655
457.73,879.563
457.8,879.101
457.87,879.101
457.94,878.27
458.01,877.808
458.08,876.793
458.15,876.423
458.22,875.962
458.29,875.685
458.36,875.501
458.43,875.131
458.5,874.947
458.57,874.393
458.64,874.301
458.71,873.101
458.78,872.547
458.85,871.809
458.92,871.994
458.99,871.44
459.06,870.149
459.13,870.149
459.2,869.595
459.27,868.857
459.34,868.949
459.41,868.12
459.48,867.658
459.55,867.105
459.62,866.644
459.69,866.183
459.76,865.445
459.83,865.353
459.9,864.984
459.97,864.339
460.04,863.786
460.11,863.141
460.18,863.417
460.25,862.772
460.32,862.404
460.39,861.666
460.46,861.666
460.53,861.113
460.6,860.745
460.67,860.008
460.74,859.639
460.81,858.994
460.88,858.441
460.95,857.428
461.02,857.889
461.09,857.889
461.16,859.086
461.23,858.81
461.3,858.533
461.37,857.705
461.44,856.968
461.51,857.06
461.58,857.52
461.65,858.533
461.79,862.957
461.86,864.984
461.93,862.219
462.0,863.417
462.07,863.601
462.14,862.495
462.21,870.702
462.28,875.685
462.35,877.901
462.42,878.824
462.49,867.935
462.56,859.455
462.63,864.984
462.7,853.101
462.77,851.259
462.84,851.627
462.91,846.107
462.98,842.796
463.05,841.877
463.12,840.957
463.19,839.946
463.26,840.406
463.33,840.314
463.4,839.762
463.47,839.854
463.54,840.038
463.61,839.946
463.68,839.762
463.75,840.314
463.82,840.406
463.89,840.681
463.96,841.049
464.03,842.336
464.17,847.027
464.24,850.892
464.31,853.469
464.45,858.533
464.52,859.823
464.59,860.929
464.66,861.206
464.73,861.113
464.8,861.574
464.87,861.297
464.94,861.297
465.01,860.837
465.08,859.823
465.15,858.35
465.22,856.783
465.29,854.666
465.36,852.272
465.43,850.247
465.5,847.486
465.57,845.095
465.64,842.428
465.71,839.486
465.78,836.454
465.85,834.249
465.92,831.586
465.99,829.474
466.06,827.547
466.13,826.537
466.2,824.977
466.27,824.427
466.34,822.959
466.55,820.941
466.62,820.116
466.69,819.932
466.76,819.932
466.83,819.657
466.9,819.107
466.97,818.924
467.04,818.19
467.11,818.007
467.18,817.365
467.25,816.907
467.32,816.449
467.39,816.174
467.46,815.624
467.53,815.074
467.6,814.524
467.67,814.707
467.74,814.432
467.81,814.341
467.88,813.974
468.02,812.142
468.09,811.134
468.16,811.226
468.23,811.317
468.3,811.042
468.37,810.127
468.44,809.852
468.51,809.852
468.58,809.668
468.59,521.599
468.65,810.218
468.72,810.31
468.79,811.226
468.86,813.333
468.93,816.999
469.0,822.592
469.07,827.363
469.14,831.862
469.21,834.984
469.28,836.822
469.35,837.557
469.38,515.599
469.42,836.73
469.49,835.443
469.56,832.596
469.63,828.005
469.7,823.509
469.77,818.007
469.84,811.867
469.91,807.288
469.98,805.548
470.05,804.175
470.12,802.802
470.19,801.704
470.26,800.881
470.33,800.332
470.4,799.509
470.47,798.411
470.54,798.228
470.61,797.405
470.68,796.856
470.75,796.856
470.82,796.582
470.89,796.216
470.96,796.125
471.03,795.851
471.1,795.027
471.17,794.662
471.24,795.393
471.31,795.759
471.38,796.216
471.45,796.399
471.52,794.936
471.59,794.936
471.66,797.862
471.73,799.966
471.8,802.802
471.87,805.639
471.94,807.562
472.01,809.486
472.08,810.31
472.15,810.676
472.22,811.409
472.29,811.409
472.36,811.958
472.43,812.233
472.5,812.233
472.64,812.417
472.71,811.317
472.78,810.585
472.85,808.569
472.92,806.555
472.99,805.274
473.06,803.169
473.13,801.796
473.2,800.515
473.27,799.325
473.34,797.862
473.41,796.765
473.48,795.485
473.55,793.382
473.62,791.554
473.69,790.274
473.76,788.996
473.83,788.173
473.9,787.442
473.97,786.255
474.04,785.25
474.11,784.246
474.18,782.968
474.25,781.233
474.32,780.686
474.39,778.952
474.46,778.039
474.53,777.035
474.6,775.485
474.67,774.299
474.74,773.023
474.81,772.84
474.88,772.202
474.95,772.019
475.02,770.652
475.09,770.287
475.16,770.014
475.23,769.558
475.3,768.646
475.37,768.464
475.44,767.644
475.51,767.461
475.58,766.277
475.65,766.55
475.72,766.915
475.79,765.821
475.86,765.184
475.93,766.186
476.0,764.911
476.07,764.728
476.14,764.637
476.21,763.909
476.28,763.089
476.35,762.815
476.42,762.36
476.49,761.813
476.56,761.722
476.63,761.358
476.7,760.266
476.77,759.446
476.84,758.262
476.91,758.081
476.98,757.444
477.12,758.354
477.19,758.081
477.26,757.716
477.33,757.444
477.4,756.351
477.47,756.169
477.54,754.895
477.61,754.168
477.68,753.076
477.75,752.985
477.82,752.53
477.89,752.166
477.96,751.893
478.03,751.256
478.1,751.802
478.17,751.347
478.24,751.711
478.31,751.165
478.38,751.347
478.45,750.802
478.52,749.892
478.59,749.62
478.66,747.892
478.73,747.073
478.8,747.346
478.87,746.891
478.94,747.346
479.01,748.255
479.08,748.983
479.15,749.346
479.22,750.438
479.29,751.893
479.36,754.168
479.43,755.896
479.5,758.627
479.57,760.448
479.64,763.089
479.71,764.364
479.78,766.004
479.85,768.008
479.92,769.923
479.99,770.287
480.06,769.284
480.13,768.646
480.2,767.826
480.27,767.188
480.34,766.55
480.41,766.368
480.48,765.821
480.55,765.275
480.62,763.817
480.69,762.906
480.76,762.178
480.83,760.903
480.97,758.718
481.04,758.809
481.11,759.355
481.18,759.628
481.25,759.355
481.39,759.173
481.46,759.992
481.53,760.903
481.6,762.815
481.67,763.089
481.74,763.999
481.81,763.453
481.88,761.722
481.95,759.173
482.02,756.989
482.09,753.894
482.16,750.529
482.23,746.619
482.3,741.893
482.37,737.988
482.44,734.628
482.51,731.633
482.58,728.276
482.65,725.374
482.72,724.739
482.79,723.833
482.86,723.108
482.93,722.111
483.0,721.204
483.07,720.932
483.14,719.845
483.21,719.663
483.28,719.12
483.35,719.211
483.42,718.395
483.49,718.486
483.56,718.033
483.63,718.033
483.7,717.761
483.77,717.852
483.84,717.036
483.91,717.761
483.98,717.67
484.05,718.033
484.12,719.663
484.19,721.204
484.26,723.198
484.33,725.737
484.4,729.093
484.47,732.177
484.54,734.719
484.61,737.715
484.68,740.167
484.75,742.62
484.82,744.71
484.89,746.074
484.96,746.256
485.03,745.619
485.1,744.983
485.17,744.165
485.24,742.892
485.31,740.985
485.38,738.896
485.45,736.716
485.52,735.355
485.59,734.174
485.66,733.266
485.73,733.448
485.8,734.174
485.87,735.627
485.94,736.262
486.01,735.899
486.08,735.173
486.15,734.084
486.22,731.27
486.29,727.641
486.36,722.836
486.43,718.576
486.5,713.685
486.57,709.612
486.64,705.992
486.71,703.369
486.78,701.289
486.85,700.114
486.92,699.572
486.99,698.758
487.06,698.306
487.13,697.854
487.2,697.131
487.27,696.137
487.34,696.318
487.41,696.228
487.48,699.12
487.55,697.673
487.62,695.143
487.69,694.059
487.76,692.162
487.83,690.537
487.9,689.904
487.97,692.072
488.04,698.126
488.11,711.694
488.18,738.896
488.25,727.732
488.32,699.481
488.39,689.182
488.46,684.94
488.53,687.016
488.6,691.53
488.67,694.692
488.74,700.385
488.81,711.965
488.88,726.281
488.95,449.833
489.02,453.168
489.09,454.134
489.16,452.641
489.23,451.412
489.3,450.447
489.37,449.218
489.44,449.13
489.51,448.78
489.58,449.043
489.65,449.569
489.72,449.218
489.79,449.306
489.86,448.867
489.93,449.306
490.0,449.218
490.07,449.043
490.14,448.604
490.21,449.13
490.28,448.955
490.35,734.628
490.42,734.719
490.49,734.719
490.56,734.537
490.63,734.265
490.7,734.265
490.77,734.265
490.84,734.446
490.91,734.446
490.98,734.446
491.05,734.356
491.12,734.356
491.19,734.81
491.26,734.719
491.33,734.356
491.4,735.082
491.47,735.536
491.54,736.171
491.61,736.898
491.68,736.444
491.75,735.899
491.82,735.718
491.89,735.355
491.96,735.355
492.03,735.445
492.1,735.445
492.17,735.536
492.24,735.808
492.31,735.264
492.38,735.718
492.45,735.899
492.52,735.445
492.59,735.718
492.66,735.445
492.73,735.082
492.8,735.445
492.87,735.808
492.94,735.899
493.01,735.627
493.08,735.627
493.15,735.718
493.22,735.899
493.29,735.718
493.36,736.353
493.43,736.353
493.5,736.535
493.57,735.99
493.64,736.535
493.71,736.171
493.78,736.08
493.85,736.353
493.92,736.262
493.99,736.444
494.06,736.171
494.13,736.898
494.2,736.716
494.27,736.353
494.34,736.444
494.41,736.535
494.48,736.262
494.55,736.08
494.62,736.262
494.69,735.99
494.76,736.171
494.83,736.171
494.9,736.262
494.97,736.08
495.04,736.171
495.11,736.262
495.18,736.171
495.25,735.808
495.32,736.353
495.39,736.08
495.46,736.262
495.53,735.808
495.6,736.535
495.67,735.899
495.74,735.808
495.81,736.171
495.88,735.718
495.95,735.808
496.02,735.718
496.09,735.627
496.16,735.808
496.23,735.627
496.3,735.627
496.37,735.808
496.44,735.536
496.51,735.899
496.58,734.991
496.65,735.173
496.72,735.445
496.79,735.264
496.86,735.173
496.93,735.355
497.0,735.264
497.07,735.536
497.14,734.901
497.21,735.264
497.28,735.082
497.35,734.991
497.42,734.628
497.49,734.991
497.56,735.264
497.63,734.81
497.7,734.991
497.77,735.355
497.84,734.901
497.91,735.627
497.98,735.355
498.05,735.355
498.12,734.991
498.19,735.173
498.26,734.719
498.33,735.082
498.4,735.082
498.47,734.991
498.54,734.991
498.61,734.991
498.68,735.355
498.75,735.173
498.82,735.355
498.89,735.173
498.96,735.264
499.03,735.355
499.1,735.445
499.17,735.173
499.24,735.355
499.31,735.355
499.38,735.264
499.45,735.536
499.52,735.445
499.59,735.627
499.66,735.718
499.73,735.627
499.8,735.627
499.87,735.899
499.94,735.355
500.01,735.808
500.08,735.718
500.15,735.899
500.22,735.899
500.29,736.08
500.36,735.808
500.43,735.99
500.5,736.08
500.57,736.171
500.64,736.353
500.71,736.535
500.78,736.626
500.85,736.626
500.92,736.807
500.99,737.08
501.06,736.989
501.13,737.261
501.2,737.171
501.27,737.534
501.34,737.261
501.41,737.443
501.48,737.534
501.55,737.443
501.62,737.806
501.69,737.715
501.76,738.26
501.83,738.26
